,LAT,LON,YEAR,DOY,T2M,QV2M,GWETROOT,PRECTOTCORR
14688,18.0,75.625,2025,115,35.14,8.2,0.59,0.41
14689,18.0,76.25,2025,115,34.8,9.08,0.6,1.36
14690,18.0,76.875,2025,115,34.49,10.49,0.6,1.58
14691,18.0,77.5,2025,115,34.74,10.76,0.58,0.59
14692,18.0,78.125,2025,115,34.48,10.97,0.46,0.19
14693,18.0,78.75,2025,115,34.53,11.43,0.46,0.01
14694,18.0,79.375,2025,115,35.45,11.98,0.46,0.0
14695,18.0,80.0,2025,115,35.09,12.83,0.46,0.0
14696,18.5,73.75,2025,115,30.49,9.34,0.48,0.0
14697,18.5,74.375,2025,115,32.78,8.22,0.57,0.0
14698,18.5,75.0,2025,115,34.0,7.65,0.59,0.01
14699,18.5,75.625,2025,115,34.37,7.19,0.59,0.15
14700,18.5,76.25,2025,115,34.55,7.27,0.59,0.53
14701,18.5,76.875,2025,115,34.9,8.1,0.59,0.63
14702,18.5,77.5,2025,115,35.76,9.02,0.59,0.18
14703,18.5,78.125,2025,115,35.35,10.01,0.52,0.02
14704,18.5,78.75,2025,115,35.64,10.65,0.52,0.0
14705,18.5,79.375,2025,115,36.59,11.45,0.52,0.0
14706,18.5,80.0,2025,115,36.22,12.08,0.5,0.0
14707,19.0,73.75,2025,115,30.63,9.33,0.46,0.0
14708,19.0,74.375,2025,115,32.46,7.98,0.53,0.0
14709,19.0,75.0,2025,115,33.83,7.3,0.59,0.0
14710,19.0,75.625,2025,115,34.65,6.8,0.59,0.03
14711,19.0,76.25,2025,115,35.27,6.42,0.59,0.1
14712,19.0,76.875,2025,115,35.69,6.38,0.59,0.13
14713,19.0,77.5,2025,115,36.21,6.78,0.56,0.0
14714,19.0,78.125,2025,115,36.03,7.99,0.57,0.0
14715,19.0,78.75,2025,115,36.12,9.66,0.54,0.0
14716,19.0,79.375,2025,115,36.91,10.99,0.56,0.0
14717,19.0,80.0,2025,115,36.61,11.57,0.56,0.0
14718,19.5,73.75,2025,115,30.75,9.04,0.51,0.0
14719,19.5,74.375,2025,115,32.61,7.66,0.53,0.0
14720,19.5,75.0,2025,115,34.04,7.21,0.59,0.0
14721,19.5,75.625,2025,115,35.12,6.79,0.59,0.0
14722,19.5,76.25,2025,115,35.82,6.28,0.59,0.0
14723,19.5,76.875,2025,115,35.91,6.1,0.57,0.0
14724,19.5,77.5,2025,115,36.04,5.85,0.52,0.0
14725,19.5,78.125,2025,115,36.46,6.22,0.54,0.0
14726,19.5,78.75,2025,115,36.39,8.31,0.51,0.0
14727,19.5,79.375,2025,115,36.75,10.42,0.54,0.0
14728,19.5,80.0,2025,115,36.43,11.05,0.57,0.0
14729,20.0,73.75,2025,115,30.67,8.57,0.56,0.0
14730,20.0,74.375,2025,115,32.93,7.5,0.57,0.0
14731,20.0,75.0,2025,115,33.94,7.18,0.59,0.0
14732,20.0,75.625,2025,115,34.35,6.69,0.59,0.0
14733,20.0,76.25,2025,115,35.19,6.2,0.59,0.0
14734,20.0,76.875,2025,115,35.61,6.07,0.57,0.0
14735,20.0,77.5,2025,115,35.89,5.85,0.55,0.0
14736,20.0,78.125,2025,115,36.62,5.75,0.55,0.0
14737,20.0,78.75,2025,115,37.1,6.85,0.59,0.0
14738,20.0,79.375,2025,115,36.96,9.24,0.58,0.0
14739,20.0,80.0,2025,115,36.29,10.27,0.53,0.0
14740,18.0,73.75,2025,116,31.16,9.03,0.48,0.0
14741,18.0,74.375,2025,116,32.23,7.85,0.57,0.0
14742,18.0,75.0,2025,116,33.95,7.74,0.59,0.07
14743,18.0,75.625,2025,116,34.67,8.82,0.59,0.58
14744,18.0,76.25,2025,116,34.13,10.74,0.6,1.08
14745,18.0,76.875,2025,116,33.72,11.15,0.6,0.56
14746,18.0,77.5,2025,116,34.23,10.61,0.58,0.27
14747,18.0,78.125,2025,116,34.44,10.7,0.46,0.19
14748,18.0,78.75,2025,116,34.79,10.48,0.46,0.13
14749,18.0,79.375,2025,116,35.54,11.23,0.46,0.0
14750,18.0,80.0,2025,116,35.05,12.11,0.46,0.0
14751,18.5,73.75,2025,116,30.58,8.9,0.48,0.0
14752,18.5,74.375,2025,116,32.42,7.87,0.57,0.0
14753,18.5,75.0,2025,116,33.57,7.51,0.59,0.0
14754,18.5,75.625,2025,116,33.89,7.82,0.59,0.25
14755,18.5,76.25,2025,116,34.1,9.16,0.59,0.97
14756,18.5,76.875,2025,116,34.45,10.15,0.59,0.8
14757,18.5,77.5,2025,116,35.42,10.33,0.59,0.42
14758,18.5,78.125,2025,116,35.43,10.57,0.52,0.43
14759,18.5,78.75,2025,116,35.92,10.13,0.52,0.2
14760,18.5,79.375,2025,116,36.66,10.43,0.52,0.01
14761,18.5,80.0,2025,116,36.1,11.44,0.5,0.01
14762,19.0,73.75,2025,116,30.36,9.0,0.46,0.0
14763,19.0,74.375,2025,116,32.0,7.57,0.53,0.0
14764,19.0,75.0,2025,116,33.31,7.27,0.59,0.0
14765,19.0,75.625,2025,116,34.1,7.48,0.59,0.07
14766,19.0,76.25,2025,116,34.79,7.83,0.59,0.49
14767,19.0,76.875,2025,116,35.26,8.5,0.59,0.69
14768,19.0,77.5,2025,116,35.93,8.99,0.56,0.33
14769,19.0,78.125,2025,116,35.93,9.82,0.57,0.37
14770,19.0,78.75,2025,116,36.45,9.85,0.54,0.12
14771,19.0,79.375,2025,116,37.11,9.94,0.56,0.02
14772,19.0,80.0,2025,116,36.55,10.9,0.56,0.02
14773,19.5,73.75,2025,116,30.19,8.88,0.51,0.0
14774,19.5,74.375,2025,116,31.97,7.24,0.53,0.0
14775,19.5,75.0,2025,116,33.37,7.1,0.59,0.0
14776,19.5,75.625,2025,116,34.33,7.32,0.59,0.0
14777,19.5,76.25,2025,116,35.05,7.31,0.59,0.06
14778,19.5,76.875,2025,116,35.2,7.32,0.57,0.27
14779,19.5,77.5,2025,116,35.5,7.26,0.52,0.16
14780,19.5,78.125,2025,116,35.98,8.11,0.54,0.07
14781,19.5,78.75,2025,116,36.5,8.87,0.51,0.05
14782,19.5,79.375,2025,116,37.14,9.5,0.54,0.01
14783,19.5,80.0,2025,116,36.52,10.33,0.57,0.02
14784,20.0,73.75,2025,116,29.93,8.47,0.56,0.0
14785,20.0,74.375,2025,116,32.05,7.11,0.57,0.0
14786,20.0,75.0,2025,116,33.14,6.97,0.59,0.0
14787,20.0,75.625,2025,116,33.5,6.92,0.59,0.0
14788,20.0,76.25,2025,116,34.15,6.93,0.59,0.0
14789,20.0,76.875,2025,116,34.7,6.96,0.57,0.0
14790,20.0,77.5,2025,116,35.1,6.67,0.55,0.0
14791,20.0,78.125,2025,116,36.28,6.61,0.55,0.01
14792,20.0,78.75,2025,116,36.86,7.31,0.59,0.01
14793,20.0,79.375,2025,116,37.28,8.38,0.58,0.0
14794,20.0,80.0,2025,116,36.53,9.32,0.53,0.01
14795,18.0,73.75,2025,117,31.02,8.85,0.48,0.05
14796,18.0,74.375,2025,117,31.91,6.96,0.57,0.07
14797,18.0,75.0,2025,117,33.4,7.15,0.59,0.37
14798,18.0,75.625,2025,117,34.14,8.75,0.59,0.69
14799,18.0,76.25,2025,117,33.65,10.04,0.6,0.58
14800,18.0,76.875,2025,117,33.45,10.13,0.6,0.66
14801,18.0,77.5,2025,117,33.99,9.58,0.58,0.75
14802,18.0,78.125,2025,117,33.8,9.94,0.46,0.73
14803,18.0,78.75,2025,117,32.89,10.73,0.46,0.61
14804,18.0,79.375,2025,117,33.46,11.86,0.46,0.37
14805,18.0,80.0,2025,117,33.64,12.72,0.46,0.22
14806,18.5,73.75,2025,117,30.53,8.67,0.48,0.0
14807,18.5,74.375,2025,117,32.22,6.6,0.57,0.03
14808,18.5,75.0,2025,117,32.95,5.94,0.59,0.24
14809,18.5,75.625,2025,117,33.09,6.63,0.59,0.57
14810,18.5,76.25,2025,117,33.3,7.91,0.6,0.38
14811,18.5,76.875,2025,117,33.94,9.2,0.6,0.75
14812,18.5,77.5,2025,117,34.85,9.52,0.6,1.43
14813,18.5,78.125,2025,117,34.64,9.8,0.53,1.31
14814,18.5,78.75,2025,117,34.38,10.19,0.53,1.2
14815,18.5,79.375,2025,117,34.6,11.08,0.52,0.77
14816,18.5,80.0,2025,117,34.49,11.85,0.5,0.58
14817,19.0,73.75,2025,117,30.84,8.47,0.46,0.0
14818,19.0,74.375,2025,117,31.7,6.2,0.53,0.01
14819,19.0,75.0,2025,117,32.5,5.46,0.59,0.11
14820,19.0,75.625,2025,117,33.04,5.55,0.59,0.39
14821,19.0,76.25,2025,117,33.73,6.19,0.59,0.45
14822,19.0,76.875,2025,117,34.66,7.66,0.59,0.7
14823,19.0,77.5,2025,117,35.25,9.3,0.56,1.55
14824,19.0,78.125,2025,117,35.15,9.58,0.57,1.5
14825,19.0,78.75,2025,117,35.21,9.82,0.54,1.37
14826,19.0,79.375,2025,117,35.09,10.59,0.56,1.07
14827,19.0,80.0,2025,117,34.76,11.31,0.56,1.02
14828,19.5,73.75,2025,117,31.06,7.93,0.51,0.0
14829,19.5,74.375,2025,117,31.64,6.02,0.53,0.0
14830,19.5,75.0,2025,117,32.45,5.64,0.59,0.04
14831,19.5,75.625,2025,117,33.21,5.46,0.59,0.25
14832,19.5,76.25,2025,117,33.99,5.57,0.59,0.53
14833,19.5,76.875,2025,117,34.53,6.33,0.57,0.59
14834,19.5,77.5,2025,117,35.01,8.14,0.53,0.91
14835,19.5,78.125,2025,117,35.36,9.12,0.55,1.09
14836,19.5,78.75,2025,117,35.41,9.51,0.52,0.98
14837,19.5,79.375,2025,117,35.2,10.23,0.54,1.19
14838,19.5,80.0,2025,117,34.58,10.93,0.57,1.45
14839,20.0,73.75,2025,117,30.8,7.53,0.56,0.0
14840,20.0,74.375,2025,117,31.89,6.03,0.57,0.0
14841,20.0,75.0,2025,117,32.3,5.83,0.59,0.01
14842,20.0,75.625,2025,117,32.53,5.5,0.59,0.1
14843,20.0,76.25,2025,117,33.3,5.31,0.59,0.28
14844,20.0,76.875,2025,117,33.96,5.65,0.57,0.36
14845,20.0,77.5,2025,117,34.67,6.51,0.55,0.37
14846,20.0,78.125,2025,117,35.69,7.9,0.55,0.38
14847,20.0,78.75,2025,117,35.92,8.83,0.59,0.57
14848,20.0,79.375,2025,117,35.65,9.78,0.58,1.15
14849,20.0,80.0,2025,117,34.43,10.49,0.53,1.88
14850,18.0,73.75,2025,118,31.0,10.19,0.48,0.08
14851,18.0,74.375,2025,118,31.75,7.52,0.57,0.52
14852,18.0,75.0,2025,118,33.33,6.18,0.59,0.86
14853,18.0,75.625,2025,118,34.05,6.68,0.59,0.75
14854,18.0,76.25,2025,118,33.48,8.25,0.6,0.21
14855,18.0,76.875,2025,118,33.24,8.66,0.6,0.01
14856,18.0,77.5,2025,118,33.55,8.95,0.58,0.0
14857,18.0,78.125,2025,118,33.4,9.63,0.46,0.0
14858,18.0,78.75,2025,118,33.0,10.44,0.46,0.0
14859,18.0,79.375,2025,118,33.73,11.27,0.46,0.0
14860,18.0,80.0,2025,118,33.82,11.82,0.46,0.01
14861,18.5,73.75,2025,118,30.61,9.94,0.48,0.01
14862,18.5,74.375,2025,118,32.37,7.03,0.57,0.08
14863,18.5,75.0,2025,118,33.36,5.63,0.59,0.22
14864,18.5,75.625,2025,118,33.55,5.44,0.59,0.34
14865,18.5,76.25,2025,118,33.39,6.42,0.59,0.19
14866,18.5,76.875,2025,118,33.89,7.22,0.6,0.02
14867,18.5,77.5,2025,118,34.7,8.07,0.6,0.0
14868,18.5,78.125,2025,118,34.42,9.01,0.53,0.0
14869,18.5,78.75,2025,118,34.3,9.77,0.53,0.0
14870,18.5,79.375,2025,118,34.83,10.75,0.52,0.01
14871,18.5,80.0,2025,118,34.62,11.3,0.5,0.06
14872,19.0,73.75,2025,118,30.86,9.63,0.46,0.0
14873,19.0,74.375,2025,118,32.09,6.65,0.53,0.0
14874,19.0,75.0,2025,118,33.07,5.68,0.59,0.03
14875,19.0,75.625,2025,118,33.79,5.27,0.59,0.09
14876,19.0,76.25,2025,118,34.33,5.3,0.59,0.11
14877,19.0,76.875,2025,118,34.86,5.71,0.59,0.02
14878,19.0,77.5,2025,118,35.41,7.11,0.56,0.0
14879,19.0,78.125,2025,118,35.22,8.21,0.57,0.0
14880,19.0,78.75,2025,118,35.17,9.1,0.54,0.0
14881,19.0,79.375,2025,118,35.36,10.27,0.56,0.05
14882,19.0,80.0,2025,118,34.91,11.03,0.56,0.29
14883,19.5,73.75,2025,118,30.99,8.98,0.51,0.0
14884,19.5,74.375,2025,118,32.28,6.52,0.53,0.0
14885,19.5,75.0,2025,118,33.2,5.99,0.59,0.0
14886,19.5,75.625,2025,118,33.96,5.52,0.59,0.01
14887,19.5,76.25,2025,118,34.65,5.08,0.59,0.01
14888,19.5,76.875,2025,118,35.09,4.96,0.57,0.01
14889,19.5,77.5,2025,118,35.4,6.17,0.53,0.0
14890,19.5,78.125,2025,118,35.78,7.46,0.55,0.0
14891,19.5,78.75,2025,118,35.65,8.4,0.52,0.01
14892,19.5,79.375,2025,118,35.46,9.78,0.54,0.18
14893,19.5,80.0,2025,118,34.63,10.8,0.57,0.8
14894,20.0,73.75,2025,118,30.83,8.41,0.56,0.0
14895,20.0,74.375,2025,118,32.73,6.57,0.57,0.0
14896,20.0,75.0,2025,118,33.29,6.1,0.59,0.0
14897,20.0,75.625,2025,118,33.26,5.61,0.59,0.0
14898,20.0,76.25,2025,118,33.86,5.16,0.59,0.0
14899,20.0,76.875,2025,118,34.8,4.91,0.57,0.0
14900,20.0,77.5,2025,118,35.33,5.32,0.55,0.0
14901,20.0,78.125,2025,118,36.28,6.75,0.55,0.0
14902,20.0,78.75,2025,118,36.35,7.68,0.59,0.04
14903,20.0,79.375,2025,118,35.79,9.15,0.58,0.45
14904,20.0,80.0,2025,118,34.35,10.46,0.53,1.55
14905,18.0,73.75,2025,119,30.52,10.87,0.48,0.0
14906,18.0,74.375,2025,119,31.85,9.19,0.57,0.0
14907,18.0,75.0,2025,119,33.56,8.16,0.59,0.0
14908,18.0,75.625,2025,119,34.14,7.48,0.59,0.0
14909,18.0,76.25,2025,119,33.56,7.84,0.6,0.0
14910,18.0,76.875,2025,119,33.35,9.19,0.6,0.03
14911,18.0,77.5,2025,119,33.71,9.46,0.58,0.43
14912,18.0,78.125,2025,119,33.79,9.72,0.46,0.31
14913,18.0,78.75,2025,119,33.69,10.61,0.46,0.13
14914,18.0,79.375,2025,119,34.41,11.61,0.46,0.0
14915,18.0,80.0,2025,119,34.3,12.48,0.46,0.02
14916,18.5,73.75,2025,119,30.25,10.23,0.48,0.0
14917,18.5,74.375,2025,119,32.42,8.82,0.57,0.0
14918,18.5,75.0,2025,119,33.69,7.54,0.59,0.0
14919,18.5,75.625,2025,119,33.91,6.67,0.59,0.0
14920,18.5,76.25,2025,119,33.79,6.44,0.59,0.0
14921,18.5,76.875,2025,119,34.11,7.28,0.59,0.0
14922,18.5,77.5,2025,119,34.73,8.26,0.59,0.0
14923,18.5,78.125,2025,119,34.58,8.97,0.53,0.14
14924,18.5,78.75,2025,119,34.74,9.7,0.53,0.03
14925,18.5,79.375,2025,119,35.39,10.93,0.52,0.0
14926,18.5,80.0,2025,119,35.13,11.85,0.5,0.04
14927,19.0,73.75,2025,119,30.37,10.38,0.46,0.0
14928,19.0,74.375,2025,119,32.15,8.4,0.53,0.0
14929,19.0,75.0,2025,119,33.53,7.14,0.59,0.0
14930,19.0,75.625,2025,119,34.28,6.4,0.59,0.0
14931,19.0,76.25,2025,119,34.79,6.08,0.59,0.0
14932,19.0,76.875,2025,119,35.31,6.18,0.59,0.0
14933,19.0,77.5,2025,119,35.4,6.98,0.56,0.0
14934,19.0,78.125,2025,119,35.07,7.93,0.57,0.0
14935,19.0,78.75,2025,119,35.21,8.8,0.54,0.0
14936,19.0,79.375,2025,119,35.66,10.36,0.56,0.01
14937,19.0,80.0,2025,119,35.35,11.42,0.56,0.07
14938,19.5,73.75,2025,119,30.56,10.28,0.51,0.0
14939,19.5,74.375,2025,119,32.51,7.91,0.53,0.0
14940,19.5,75.0,2025,119,33.83,6.94,0.59,0.0
14941,19.5,75.625,2025,119,34.63,6.33,0.59,0.0
14942,19.5,76.25,2025,119,35.25,6.0,0.59,0.0
14943,19.5,76.875,2025,119,35.47,6.04,0.57,0.0
14944,19.5,77.5,2025,119,35.56,6.1,0.53,0.0
14945,19.5,78.125,2025,119,35.37,7.04,0.54,0.0
14946,19.5,78.75,2025,119,35.38,8.05,0.52,0.01
14947,19.5,79.375,2025,119,35.62,9.75,0.54,0.03
14948,19.5,80.0,2025,119,35.0,11.01,0.57,0.12
14949,20.0,73.75,2025,119,30.56,9.85,0.56,0.0
14950,20.0,74.375,2025,119,33.03,7.6,0.57,0.0
14951,20.0,75.0,2025,119,33.96,6.74,0.59,0.0
14952,20.0,75.625,2025,119,33.98,6.17,0.59,0.0
14953,20.0,76.25,2025,119,34.46,5.9,0.59,0.0
14954,20.0,76.875,2025,119,34.89,5.99,0.57,0.0
14955,20.0,77.5,2025,119,35.46,5.87,0.55,0.0
14956,20.0,78.125,2025,119,36.03,6.18,0.55,0.0
14957,20.0,78.75,2025,119,35.96,7.39,0.59,0.03
14958,20.0,79.375,2025,119,35.85,9.11,0.58,0.1
14959,20.0,80.0,2025,119,34.69,10.58,0.53,0.23
14960,18.0,73.75,2025,120,30.71,10.18,0.48,0.0
14961,18.0,74.375,2025,120,32.22,9.11,0.57,0.0
14962,18.0,75.0,2025,120,33.85,8.73,0.59,0.0
14963,18.0,75.625,2025,120,34.55,8.35,0.59,0.06
14964,18.0,76.25,2025,120,34.29,8.1,0.6,0.48
14965,18.0,76.875,2025,120,34.38,8.23,0.6,1.15
14966,18.0,77.5,2025,120,34.81,8.14,0.58,0.7
14967,18.0,78.125,2025,120,34.47,8.65,0.46,0.61
14968,18.0,78.75,2025,120,34.38,9.68,0.46,0.08
14969,18.0,79.375,2025,120,34.89,12.12,0.46,0.46
14970,18.0,80.0,2025,120,34.58,13.59,0.46,3.5
14971,18.5,73.75,2025,120,30.17,10.17,0.48,0.0
14972,18.5,74.375,2025,120,32.5,9.04,0.57,0.0
14973,18.5,75.0,2025,120,33.55,8.41,0.59,0.0
14974,18.5,75.625,2025,120,33.77,7.82,0.59,0.04
14975,18.5,76.25,2025,120,33.96,7.37,0.59,0.36
14976,18.5,76.875,2025,120,34.58,7.47,0.6,0.89
14977,18.5,77.5,2025,120,35.54,7.54,0.6,0.87
14978,18.5,78.125,2025,120,35.39,7.93,0.53,0.45
14979,18.5,78.75,2025,120,35.32,8.64,0.53,0.1
14980,18.5,79.375,2025,120,35.81,11.05,0.52,0.36
14981,18.5,80.0,2025,120,35.33,12.94,0.5,3.22
14982,19.0,73.75,2025,120,30.25,10.43,0.46,0.0
14983,19.0,74.375,2025,120,32.09,8.76,0.53,0.0
14984,19.0,75.0,2025,120,33.37,8.08,0.59,0.0
14985,19.0,75.625,2025,120,34.06,7.49,0.59,0.02
14986,19.0,76.25,2025,120,34.76,6.91,0.59,0.15
14987,19.0,76.875,2025,120,35.37,6.82,0.59,0.39
14988,19.0,77.5,2025,120,35.84,6.78,0.56,0.39
14989,19.0,78.125,2025,120,36.26,6.99,0.57,0.21
14990,19.0,78.75,2025,120,35.98,7.97,0.54,0.04
14991,19.0,79.375,2025,120,36.14,10.28,0.56,0.23
14992,19.0,80.0,2025,120,35.42,12.49,0.56,2.93
14993,19.5,73.75,2025,120,30.28,10.31,0.51,0.0
14994,19.5,74.375,2025,120,32.14,8.55,0.53,0.0
14995,19.5,75.0,2025,120,33.59,8.03,0.59,0.0
14996,19.5,75.625,2025,120,34.51,7.41,0.59,0.0
14997,19.5,76.25,2025,120,35.31,6.81,0.59,0.03
14998,19.5,76.875,2025,120,35.54,6.68,0.57,0.09
14999,19.5,77.5,2025,120,35.64,6.34,0.53,0.09
15000,19.5,78.125,2025,120,36.6,6.5,0.54,0.03
15001,19.5,78.75,2025,120,36.4,7.77,0.52,0.02
15002,19.5,79.375,2025,120,36.13,9.89,0.54,0.26
15003,19.5,80.0,2025,120,35.06,12.06,0.57,2.78
15004,20.0,73.75,2025,120,30.04,9.93,0.56,0.0
15005,20.0,74.375,2025,120,32.28,8.27,0.57,0.0
15006,20.0,75.0,2025,120,33.5,7.73,0.59,0.0
15007,20.0,75.625,2025,120,33.82,7.27,0.59,0.0
15008,20.0,76.25,2025,120,34.54,6.94,0.59,0.0
15009,20.0,76.875,2025,120,34.99,6.77,0.57,0.01
15010,20.0,77.5,2025,120,35.37,6.23,0.55,0.01
15011,20.0,78.125,2025,120,36.67,6.29,0.55,0.0
15012,20.0,78.75,2025,120,36.96,7.64,0.59,0.03
15013,20.0,79.375,2025,120,36.38,9.55,0.58,0.31
15014,20.0,80.0,2025,120,34.89,11.48,0.54,2.07
15015,18.0,73.75,2025,121,31.11,9.3,0.48,0.0
15016,18.0,74.375,2025,121,32.18,7.6,0.57,0.0
15017,18.0,75.0,2025,121,33.57,7.09,0.59,0.0
15018,18.0,75.625,2025,121,34.17,6.33,0.59,0.0
15019,18.0,76.25,2025,121,33.83,5.94,0.6,0.0
15020,18.0,76.875,2025,121,33.62,6.32,0.6,0.0
15021,18.0,77.5,2025,121,34.06,7.13,0.58,0.0
15022,18.0,78.125,2025,121,33.68,9.45,0.46,0.0
15023,18.0,78.75,2025,121,33.52,11.63,0.46,0.08
15024,18.0,79.375,2025,121,33.77,13.24,0.46,1.06
15025,18.0,80.0,2025,121,32.39,15.26,0.47,5.1
15026,18.5,73.75,2025,121,30.67,9.08,0.48,0.0
15027,18.5,74.375,2025,121,32.66,7.39,0.57,0.0
15028,18.5,75.0,2025,121,33.46,6.56,0.59,0.0
15029,18.5,75.625,2025,121,33.56,6.08,0.59,0.0
15030,18.5,76.25,2025,121,33.62,5.85,0.59,0.0
15031,18.5,76.875,2025,121,34.01,5.96,0.6,0.0
15032,18.5,77.5,2025,121,34.81,6.49,0.59,0.0
15033,18.5,78.125,2025,121,34.69,8.61,0.53,0.0
15034,18.5,78.75,2025,121,34.49,11.05,0.52,0.05
15035,18.5,79.375,2025,121,34.59,12.89,0.52,0.73
15036,18.5,80.0,2025,121,33.07,14.83,0.51,3.86
15037,19.0,73.75,2025,121,31.09,8.76,0.46,0.0
15038,19.0,74.375,2025,121,32.45,6.94,0.53,0.0
15039,19.0,75.0,2025,121,33.36,6.25,0.59,0.0
15040,19.0,75.625,2025,121,33.87,6.03,0.59,0.0
15041,19.0,76.25,2025,121,34.47,5.81,0.59,0.0
15042,19.0,76.875,2025,121,35.05,5.8,0.59,0.0
15043,19.0,77.5,2025,121,35.35,6.21,0.56,0.0
15044,19.0,78.125,2025,121,35.36,7.93,0.57,0.0
15045,19.0,78.75,2025,121,34.93,10.88,0.54,0.02
15046,19.0,79.375,2025,121,34.88,12.7,0.56,0.37
15047,19.0,80.0,2025,121,33.5,14.38,0.57,2.16
15048,19.5,73.75,2025,121,31.32,8.35,0.51,0.0
15049,19.5,74.375,2025,121,32.6,6.67,0.53,0.0
15050,19.5,75.0,2025,121,33.58,6.37,0.59,0.0
15051,19.5,75.625,2025,121,34.33,6.12,0.59,0.0
15052,19.5,76.25,2025,121,35.02,5.8,0.59,0.0
15053,19.5,76.875,2025,121,35.26,5.78,0.57,0.0
15054,19.5,77.5,2025,121,35.45,6.06,0.53,0.0
15055,19.5,78.125,2025,121,35.42,7.76,0.54,0.0
15056,19.5,78.75,2025,121,35.0,10.76,0.51,0.01
15057,19.5,79.375,2025,121,34.8,12.5,0.54,0.13
15058,19.5,80.0,2025,121,33.59,13.91,0.57,0.77
15059,20.0,73.75,2025,121,31.08,8.1,0.56,0.0
15060,20.0,74.375,2025,121,32.86,6.63,0.57,0.0
15061,20.0,75.0,2025,121,33.49,6.41,0.59,0.0
15062,20.0,75.625,2025,121,33.64,6.11,0.59,0.0
15063,20.0,76.25,2025,121,34.26,5.88,0.59,0.0
15064,20.0,76.875,2025,121,34.73,5.76,0.57,0.0
15065,20.0,77.5,2025,121,35.18,6.09,0.55,0.0
15066,20.0,78.125,2025,121,35.79,7.95,0.55,0.01
15067,20.0,78.75,2025,121,35.53,10.61,0.59,0.08
15068,20.0,79.375,2025,121,35.12,12.18,0.58,0.16
15069,20.0,80.0,2025,121,33.7,13.37,0.54,0.56
15070,18.0,73.75,2025,122,30.75,9.76,0.48,0.0
15071,18.0,74.375,2025,122,31.98,7.92,0.56,0.0
15072,18.0,75.0,2025,122,33.53,6.93,0.59,0.0
15073,18.0,75.625,2025,122,34.18,6.0,0.59,0.0
15074,18.0,76.25,2025,122,33.84,5.7,0.59,0.01
15075,18.0,76.875,2025,122,33.83,6.92,0.6,0.1
15076,18.0,77.5,2025,122,34.03,9.13,0.58,0.41
15077,18.0,78.125,2025,122,33.75,11.08,0.46,0.46
15078,18.0,78.75,2025,122,33.63,12.34,0.46,0.52
15079,18.0,79.375,2025,122,33.92,13.66,0.46,0.58
15080,18.0,80.0,2025,122,32.58,15.32,0.47,0.89
15081,18.5,73.75,2025,122,30.31,9.53,0.48,0.0
15082,18.5,74.375,2025,122,32.46,7.77,0.57,0.0
15083,18.5,75.0,2025,122,33.31,6.46,0.59,0.0
15084,18.5,75.625,2025,122,33.32,5.8,0.59,0.0
15085,18.5,76.25,2025,122,33.31,5.48,0.59,0.01
15086,18.5,76.875,2025,122,33.81,5.95,0.59,0.07
15087,18.5,77.5,2025,122,35.04,8.08,0.59,0.28
15088,18.5,78.125,2025,122,34.62,10.36,0.53,0.39
15089,18.5,78.75,2025,122,34.62,11.92,0.53,0.36
15090,18.5,79.375,2025,122,34.78,13.39,0.52,0.28
15091,18.5,80.0,2025,122,33.22,14.99,0.51,0.64
15092,19.0,73.75,2025,122,30.68,9.48,0.46,0.0
15093,19.0,74.375,2025,122,32.2,7.42,0.53,0.0
15094,19.0,75.0,2025,122,33.15,6.19,0.59,0.0
15095,19.0,75.625,2025,122,33.58,5.75,0.59,0.0
15096,19.0,76.25,2025,122,34.03,5.42,0.59,0.0
15097,19.0,76.875,2025,122,34.41,5.51,0.59,0.03
15098,19.0,77.5,2025,122,35.43,6.97,0.56,0.1
15099,19.0,78.125,2025,122,35.26,9.45,0.57,0.17
15100,19.0,78.75,2025,122,35.22,11.49,0.54,0.15
15101,19.0,79.375,2025,122,35.07,13.15,0.56,0.18
15102,19.0,80.0,2025,122,33.49,14.55,0.56,0.92
15103,19.5,73.75,2025,122,31.03,9.18,0.5,0.0
15104,19.5,74.375,2025,122,32.43,7.23,0.53,0.0
15105,19.5,75.0,2025,122,33.45,6.32,0.59,0.0
15106,19.5,75.625,2025,122,34.06,5.87,0.59,0.0
15107,19.5,76.25,2025,122,34.66,5.45,0.59,0.0
15108,19.5,76.875,2025,122,34.72,5.36,0.57,0.01
15109,19.5,77.5,2025,122,35.07,5.93,0.53,0.07
15110,19.5,78.125,2025,122,35.54,8.37,0.54,0.04
15111,19.5,78.75,2025,122,35.54,10.87,0.51,0.11
15112,19.5,79.375,2025,122,35.02,12.76,0.54,0.32
15113,19.5,80.0,2025,122,33.35,13.96,0.57,1.61
15114,20.0,73.75,2025,122,31.04,8.69,0.56,0.0
15115,20.0,74.375,2025,122,32.89,7.17,0.57,0.0
15116,20.0,75.0,2025,122,33.58,6.36,0.59,0.0
15117,20.0,75.625,2025,122,33.53,5.89,0.59,0.0
15118,20.0,76.25,2025,122,34.11,5.52,0.59,0.0
15119,20.0,76.875,2025,122,34.52,5.36,0.57,0.01
15120,20.0,77.5,2025,122,34.88,5.22,0.55,0.16
15121,20.0,78.125,2025,122,35.95,6.9,0.55,0.07
15122,20.0,78.75,2025,122,36.13,10.09,0.59,0.23
15123,20.0,79.375,2025,122,35.34,12.27,0.58,0.59
